Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),,
82.6679444,-0.000162966,658.2234,12.4752498,0.0420782,23.76527511
82.7100226,-0.000340752,668.1594,10.486389,0.044502,22.4709002
82.7545246,1.48E-05,667.1658,12.4752498,0.045207,22.12046807
82.7997316,-0.000162966,657.2298,16.4529714,0.0028404,352.0630856
82.802572,-0.000162966,668.1594,14.4641106,0.0420532,23.77940326
82.8446252,-0.000162966,666.1722,12.4752498,0.044978,22.23309174
82.8896032,1.48E-05,660.2106,10.486389,0.0454846,21.98546321
82.9350878,-0.000162966,669.153,16.4529714,0.0025812,387.4166996
82.937669,1.48E-05,667.1658,14.4641106,0.0419307,23.84887445
82.9795997,1.48E-05,658.2234,14.4641106,0.0455175,21.96957216
83.0251172,-0.000162966,667.1658,18.4418322,0.0443554,22.54516923
83.0694726,1.48E-05,669.153,14.4641106,0.00988,101.2145752
83.0793526,-0.000162966,657.2298,12.4752498,0.0350535,28.52782173
83.1144061,-0.000162966,667.1658,14.4641106,0.0482655,20.71873284
83.1626716,0.000192606,669.153,16.4529714,0.0419814,23.8200727
83.204653,1.48E-05,659.217,14.4641106,0.015451,64.72072999
83.220104,1.48E-05,666.1722,12.4752498,0.0305834,32.69747642
83.2506874,-0.000162966,672.1338,14.4641106,0.043842,22.80917841
83.2945294,-0.000162966,659.217,14.4641106,0.0449284,22.25763661
83.3394578,-0.000162966,664.185,16.4529714,0.0144262,69.31832356
83.353884,1.48E-05,671.1402,14.4641106,0.0385406,25.94666405
83.3924246,-0.000162966,661.2042,14.4641106,0.0375943,26.5997771
83.4300189,-0.000340752,663.1914,12.4752498,0.0446485,22.39716898
83.4746674,1.48E-05,670.1466,14.4641106,0.0231129,43.26588187
83.4977803,-0.000340752,662.1978,14.4641106,0.0271692,36.80638369
83.5249495,-0.000518538,662.1978,14.4641106,0.0395697,25.27186204
83.5645192,0.000370392,673.1274,14.4641106,0.0451604,22.14329369
83.6096796,-0.000162966,662.1978,16.4529714,0.0196171,50.97593423
83.6292967,-0.000162966,662.1978,14.4641106,0.0358594,27.8866908
83.6651561,-0.000162966,671.1402,14.4641106,0.0346888,28.82774844
83.6998449,-0.000162966,664.185,16.4529714,0.0451047,22.17063855
83.7449496,-0.000518538,661.2042,14.4641106,0.009028,110.7665042
83.7539776,1.48E-05,671.1402,14.4641106,0.0355219,28.15164726
83.7894995,0.000192606,664.185,16.4529714,0.0448823,22.28049812
83.8343818,1.48E-05,661.2042,16.4529714,0.0453829,22.03473112
83.8797647,-0.000162966,670.1466,14.4641106,0.0448255,22.30873052
83.9245902,-0.000162966,665.1786,14.4641106,0.009552,104.6901175
83.9341422,-0.000518538,661.2042,12.4752498,0.0363513,27.50933253
83.9704935,1.48E-05,672.1338,12.4752498,0.044149,22.65056968
84.0146425,1.48E-05,668.1594,16.4529714,0.019417,51.50126177
84.0340595,1.48E-05,659.217,14.4641106,0.0346348,28.87269448
84.0686943,1.48E-05,669.153,14.4641106,0.0361322,27.67614484
84.1048265,-0.000340752,669.153,14.4641106,0.0155756,64.20298427
84.1204021,-0.000162966,658.2234,16.4529714,0.0290282,34.44925966
84.1494303,-0.000162966,669.153,14.4641106,0.0454146,22.01935061
84.1948449,-0.000340752,669.153,16.4529714,0.0448534,22.29485392
84.2396983,0.000192606,659.217,16.4529714,0.003326,300.6614547
84.2430243,1.48E-05,668.1594,14.4641106,0.0416503,24.00943089
84.2846746,-0.000162966,670.1466,16.4529714,0.0449332,22.25525892
84.3296078,1.48E-05,659.217,14.4641106,0.045328,22.061419
84.3749358,1.48E-05,667.1658,12.4752498,0.0032516,307.540901
84.3781874,-0.000340752,672.1338,12.4752498,0.0420284,23.79343492
84.4202158,0.000370392,661.2042,14.4641106,0.0444653,22.48944683
84.4646811,0.000192606,667.1658,14.4641106,0.0447795,22.3316473
84.5094606,0.000192606,673.1274,12.4752498,0.0218522,45.7619827
84.5313128,-0.000162966,661.2042,10.486389,0.0322605,30.99765972
84.5635733,0.000370392,665.1786,14.4641106,0.0357955,27.93647243
84.5993688,1.48E-05,671.1402,14.4641106,0.0454707,21.992184
84.6448395,1.48E-05,661.2042,12.4752498,0.0228095,43.84138179
84.667649,1.48E-05,664.185,12.4752498,0.0308871,32.37597576
84.6985361,-0.000162966,673.1274,16.4529714,0.0359778,27.79491796
84.7345139,-0.000340752,664.185,14.4641106,0.0449479,22.24798044
84.7794618,1.48E-05,663.1914,12.4752498,0.0107156,93.32188596
84.7901774,0.000192606,673.1274,14.4641106,0.0344107,29.06072818
84.8245881,-0.000162966,666.1722,12.4752498,0.045581,21.9389658
84.8701691,1.48E-05,661.2042,16.4529714,0.0444058,22.51958078
84.9145749,1.48E-05,675.1146,14.4641106,0.0030874,323.897131
84.9176623,1.48E-05,666.1722,14.4641106,0.0417563,23.94848201
84.9594186,0.000192606,661.2042,14.4641106,0.0449722,22.23595913
85.0043908,0.000192606,672.1338,16.4529714,0.0452107,22.11865774
85.0496015,0.000192606,667.1658,18.4418322,0.0035265,283.5672748
85.053128,-0.000340752,661.2042,16.4529714,0.0413884,24.16135921
85.0945164,-0.000162966,672.1338,12.4752498,0.0449432,22.25030707
85.1394596,-0.000162966,670.1466,16.4529714,0.0457611,21.85262154
85.1852207,1.48E-05,660.2106,16.4529714,0.0038103,262.4465247
85.189031,1.48E-05,672.1338,16.4529714,0.0404065,24.74849344
85.2294375,-0.000162966,670.1466,14.4641106,0.0449842,22.23002744
85.2744217,-0.000162966,660.2106,14.4641106,0.0450957,22.17506325
85.3195174,-0.000162966,669.153,12.4752498,0.0108768,91.9388056
85.3303942,1.48E-05,671.1402,10.486389,0.0340499,29.36866186
85.3644441,1.48E-05,660.2106,14.4641106,0.045659,21.90148711
85.4101031,-0.000162966,669.153,14.4641106,0.0443935,22.52582024
85.4544966,1.48E-05,672.1338,12.4752498,0.0094526,105.7909989
85.4639492,-0.000162966,662.1978,12.4752498,0.0353738,28.26951023
85.499323,1.48E-05,668.1594,14.4641106,0.0451545,22.14618698
85.5444775,1.48E-05,672.1338,16.4529714,0.0449693,22.23739305
85.5894468,-0.000162966,662.1978,12.4752498,0.0035187,284.1958711
85.5929655,1.48E-05,668.1594,14.4641106,0.0419452,23.84063015
85.6349107,-0.000162966,673.1274,12.4752498,0.0444658,22.48919392
85.6793765,-0.000162966,664.185,16.4529714,0.0450104,22.21708763
85.7243869,0.000192606,665.1786,16.4529714,0.0162168,61.66444665
85.7406037,-0.000162966,673.1274,14.4641106,0.0289882,34.49679524
85.7695919,-0.000340752,664.185,14.4641106,0.0465241,21.49423632
85.816116,-0.000518538,665.1786,16.4529714,0.00685,145.9854013
85.822966,0.000192606,674.121,16.4529714,0.0370891,26.96209938
85.8600551,1.48E-05,666.1722,12.4752498,0.0444578,22.49324079
85.9045129,0.000192606,664.185,16.4529714,0.0449527,22.24560481
85.9494656,-0.000340752,674.121,18.4418322,0.0220883,45.27283681
85.9715539,-0.000162966,666.1722,14.4641106,0.0311322,32.12108366
86.0026861,1.48E-05,663.1914,14.4641106,0.0367554,27.2068866
86.0394415,1.48E-05,674.121,14.4641106,0.0452653,22.09197773
86.0847068,-0.000162966,668.1594,12.4752498,0.0087369,114.4570729
86.0934437,-0.000340752,662.1978,12.4752498,0.0365702,27.34466861
86.1300139,-0.000340752,674.121,14.4641106,0.0444871,22.47842634
86.174501,0.000192606,670.1466,14.4641106,0.04623,21.63097554
86.220731,1.48E-05,663.1914,12.4752498,0.0062943,158.8739027
86.2270253,0.000192606,671.1402,14.4641106,0.0374738,26.6853108
86.2644991,-0.000162966,672.1338,16.4529714,0.0462008,21.64464685
86.3106999,0.000192606,661.2042,12.4752498,0.043845,22.80761773
86.3545449,-0.000340752,671.1402,14.4641106,0.0092044,108.6436921
86.3637493,0.000192606,671.1402,18.4418322,0.0361182,27.68687255
86.3998675,-0.000162966,660.2106,14.4641106,0.0450665,22.18943119
86.444934,-0.000162966,671.1402,12.4752498,0.0446478,22.39752013
86.4895818,1.48E-05,672.1338,14.4641106,0.0219703,45.51599204
86.5115521,1.48E-05,661.2042,14.4641106,0.0300447,33.2837406
86.5415968,-0.000162966,668.1594,12.4752498,0.0379761,26.33235114
86.5795729,0.000192606,674.121,12.4752498,0.0453587,22.0464872
86.6249316,1.48E-05,663.1914,12.4752498,0.0025096,398.4698822
86.6274412,0.000192606,668.1594,14.4641106,0.0419041,23.86401328
86.6693453,0.000192606,675.1146,12.4752498,0.0470922,21.23493913
86.7164375,0.000192606,665.1786,12.4752498,0.0435673,22.95299455
86.7600048,1.48E-05,667.1658,14.4641106,0.0024421,409.4836366
86.7624469,-0.000340752,674.121,16.4529714,0.0422368,23.67603609
86.8046837,-0.000162966,664.185,14.4641106,0.0450065,22.21901279
86.8496902,-0.000162966,667.1658,16.4529714,0.0451653,22.14089137
86.8948555,-0.000162966,674.121,18.4418322,0.00277,361.0108276
86.8976255,1.48E-05,664.185,12.4752498,0.0445913,22.42589922
86.9422168,-0.000340752,667.1658,14.4641106,0.0423072,23.6366387
86.984524,1.48E-05,676.1082,16.4529714,0.0448577,22.29271674
87.0293817,-0.000340752,668.1594,16.4529714,0.0090609,110.3643124
87.0384426,-0.000518538,663.1914,14.4641106,0.0363232,27.53061406
87.0747658,-0.000340752,674.121,14.4641106,0.0447963,22.32327223
87.1195621,-0.000340752,668.1594,16.4529714,0.0453635,22.04415443
87.1649256,0.000192606,665.1786,14.4641106,0.0094885,105.390736
87.1744141,1.48E-05,674.121,12.4752498,0.0355448,28.13351039
87.2099589,0.000192606,669.153,12.4752498,0.0449116,22.26596246
87.2548705,-0.000162966,664.185,12.4752498,0.0447647,22.33903053
87.2996352,1.48E-05,673.1274,14.4641106,0.0096086,104.0734342
87.3092438,1.48E-05,670.1466,12.4752498,0.0351831,28.42273708
87.3444269,-0.000340752,664.185,16.4529714,0.0452048,22.1215446
87.3896317,1.48E-05,673.1274,14.4641106,0.0472468,21.1654546
87.4368785,-0.000162966,671.1402,12.4752498,0.0520108,19.22677598
87.4888893,-0.000162966,664.185,12.4752498,0.002649,377.5009393
87.4915383,0.000192606,674.121,12.4752498,0.0335665,29.7916077
87.5251048,-0.000162966,673.1274,10.486389,0.0023288,429.4057063
87.5274336,-0.000162966,661.2042,18.4418322,0.0424574,23.5530202
87.569891,-0.000162966,670.1466,14.4641106,0.0449272,22.25823109
87.6148182,1.48E-05,674.121,12.4752498,0.0454535,22.00050601
87.6602717,0.000192606,661.2042,14.4641106,0.0143714,69.5826433
87.6746431,1.48E-05,671.1402,14.4641106,0.0330811,30.22874091
87.7077242,-0.000162966,674.121,14.4641106,0.041648,24.01075681
87.7493722,-0.000162966,663.1914,14.4641106,0.0460632,21.70930374
87.7954354,-0.000162966,671.1402,16.4529714,0.019426,51.47740139
87.8148614,1.48E-05,675.1146,12.4752498,0.0391327,25.55407625
87.8539941,-0.000340752,662.1978,12.4752498,0.0375596,26.62435172
87.8915537,1.48E-05,671.1402,14.4641106,0.0381356,26.22221753
87.9296893,-0.000340752,675.1146,14.4641106,0.0115209,86.79877479
87.9412102,1.48E-05,666.1722,12.4752498,0.0347665,28.76332101
87.9759767,-0.000518538,668.1594,18.4418322,0.043575,22.9489386
88.0195517,1.48E-05,677.1018,14.4641106,0.0449234,22.26011389
88.0644751,-0.000340752,666.1722,14.4641106,0.0170891,58.51683226
88.0815642,1.48E-05,667.1658,12.4752498,0.0297077,33.66130665
88.1112719,1.48E-05,676.1082,16.4529714,0.0433868,23.0484848
88.1546587,-0.000162966,668.1594,14.4641106,0.0448951,22.27414573
88.1995538,1.48E-05,666.1722,16.4529714,0.0089089,112.2473029
88.2084627,0.000370392,676.1082,12.4752498,0.037636,26.57030505
88.2460987,-0.000162966,667.1658,12.4752498,0.0434955,22.99088412
88.2895942,-0.000162966,666.1722,16.4529714,0.0457081,21.87796035
88.3353023,1.48E-05,675.1146,12.4752498,0.00276,362.3188402
88.3380623,-0.000162966,670.1466,14.4641106,0.0418457,23.897318
88.379908,-0.000340752,665.1786,16.4529714,0.0449551,22.24441721
88.4248631,1.48E-05,676.1082,14.4641106,0.04527,22.08968412
88.4701331,1.48E-05,672.1338,14.4641106,0.0026542,376.7613576
88.4727873,1.48E-05,664.185,14.4641106,0.0422057,23.69348219
88.514993,-0.000340752,675.1146,16.4529714,0.0450529,22.19612942
88.5600459,1.48E-05,672.1338,12.4752498,0.0445891,22.4270057
88.604635,1.48E-05,664.185,16.4529714,0.0082081,121.8308746
88.6128431,-0.000162966,674.121,10.486389,0.0372406,26.85241378
88.6500837,-0.000340752,673.1274,16.4529714,0.045166,22.14054819
88.6952497,0.000192606,664.185,14.4641106,0.0444237,22.51050677
88.7396734,-0.000162966,675.1146,12.4752498,0.0033759,296.2173069
88.7430493,1.48E-05,674.121,12.4752498,0.0413929,24.15873254
88.7844422,-0.000340752,662.1978,16.4529714,0.0449131,22.26521882
88.8293553,-0.000162966,673.1274,14.4641106,0.0457442,21.86069491
88.8750995,-0.000162966,676.1082,12.4752498,0.0025803,387.551839
88.8776798,0.000192606,664.185,12.4752498,0.0423663,23.60366612
88.9200461,1.48E-05,670.1466,14.4641106,0.0448076,22.31764253
88.9648537,0.000192606,677.1018,12.4752498,0.0451785,22.13442237
89.0100322,1.48E-05,664.185,14.4641106,0.0026027,384.2163866
89.0126349,1.48E-05,671.1402,14.4641106,0.0419417,23.84261965
89.0545766,0.000192606,678.0954,12.4752498,0.0453437,22.05378033
89.0999203,-0.000340752,665.1786,14.4641106,0.0448596,22.29177257
89.1447799,-0.000162966,669.153,12.4752498,0.0204096,48.99655066
89.1651895,-0.000162966,678.0954,12.4752498,0.0273045,36.62399964
89.192494,-0.000162966,667.1658,10.486389,0.0423817,23.59508942
89.2348757,-0.000340752,669.153,16.4529714,0.0192388,51.97829375
89.2541145,-0.000340752,676.1082,14.4641106,0.0261302,38.26989467
89.2802447,-0.000340752,667.1658,12.4752498,0.0444559,22.4942021
89.3247006,1.48E-05,668.1594,14.4641106,0.0451117,22.16719833
89.3698123,-0.000340752,676.1082,18.4418322,0.0026631,375.5022311
89.3724754,1.48E-05,669.153,14.4641106,0.0421787,23.70864916
89.4146541,-0.000162966,667.1658,16.4529714,0.0453701,22.04094767
89.4600242,1.48E-05,677.1018,16.4529714,0.0445097,22.46701279
89.5045339,1.48E-05,670.1466,12.4752498,0.0199472,50.13234949
89.5244811,-0.000340752,665.1786,16.4529714,0.0255252,39.1769702
89.5500063,1.48E-05,677.1018,12.4752498,0.0445039,22.46994084
89.5945102,1.48E-05,670.1466,16.4529714,0.0455384,21.95948913
89.6400486,1.48E-05,664.185,12.4752498,0.0452289,22.10975724
89.6852775,1.48E-05,676.1082,14.4641106,0.0023791,420.3270224
89.6876566,-0.000340752,672.1338,14.4641106,0.0422955,23.64317717
89.7299521,1.48E-05,665.1786,14.4641106,0.0451393,22.15364439
89.7750914,0.000192606,675.1146,14.4641106,0.0025481,392.449273
89.7776395,0.000192606,673.1274,12.4752498,0.0418695,23.88373398
89.819509,-0.000162966,665.1786,14.4641106,0.0453841,22.03414852
89.8648931,-0.000162966,674.121,14.4641106,0.0449547,22.24461514
89.9098478,1.48E-05,676.1082,16.4529714,0.0079387,125.9652079
89.9177865,1.48E-05,666.1722,14.4641106,0.0369701,27.04888548
89.9547566,1.48E-05,674.121,14.4641106,0.0449757,22.23422869
89.9997323,-0.000162966,676.1082,18.4418322,0.0450927,22.17653856
90.044825,1.48E-05,665.1786,16.4529714,0.0025989,384.7781756
90.0474239,0.000192606,672.1338,18.4418322,0.0427223,23.4069795
90.0901462,-0.000162966,677.1018,14.4641106,0.0448587,22.29221979
90.1350049,-0.000340752,666.1722,14.4641106,0.0446415,22.40068099
90.1796464,-0.000162966,672.1338,16.4529714,0.0115215,86.79425413
90.1911679,-0.000340752,676.1082,12.4752498,0.0344488,29.02858733
90.2256167,1.48E-05,666.1722,12.4752498,0.0442842,22.58141733
90.2699009,-0.000518538,671.1402,14.4641106,0.0446211,22.41092218
90.314522,0.000192606,678.0954,14.4641106,0.0243059,41.14227404
90.3388279,1.48E-05,666.1722,14.4641106,0.03322,30.102348
90.3720479,1.48E-05,671.1402,14.4641106,0.0324774,30.79064213
90.4045253,1.48E-05,678.0954,16.4529714,0.0458795,21.79622705
90.4504048,-0.000162966,668.1594,12.4752498,0.0026382,379.0463185
90.453043,0.000192606,668.1594,12.4752498,0.0416687,23.99882886
90.4947117,-0.000162966,678.0954,16.4529714,0.0450939,22.17594841
90.5398056,0.000192606,667.1658,16.4529714,0.0447725,22.33513876
90.5845781,0.000192606,667.1658,14.4641106,0.0183956,54.36082551
90.6029737,1.48E-05,678.0954,14.4641106,0.0273841,36.51754118
90.6303578,-0.000340752,669.153,12.4752498,0.0444983,22.47276862
90.6748561,1.48E-05,667.1658,16.4529714,0.0445964,22.42333462
90.7194525,-0.000340752,677.1018,16.4529714,0.0216439,46.20239416
90.7410964,1.48E-05,672.1338,16.4529714,0.0379984,26.31689756
90.7790948,-0.000162966,666.1722,14.4641106,0.0316598,31.58579652
90.8107546,-0.000340752,677.1018,18.4418322,0.0438462,22.80699354
90.8546008,-0.000162966,673.1274,12.4752498,0.0100853,99.15421437
90.8646861,1.48E-05,666.1722,12.4752498,0.0354308,28.22403107
90.9001169,-0.000162966,677.1018,14.4641106,0.0450105,22.21703824
90.9451274,1.48E-05,674.121,12.4752498,0.0027906,358.345875
90.947918,1.48E-05,665.1786,14.4641106,0.0416378,24.01663873
90.9895558,-0.000162966,675.1146,14.4641106,0.0449729,22.235613
91.0345287,1.48E-05,675.1146,16.4529714,0.0451886,22.12947512
91.0797173,-0.000162966,665.1786,12.4752498,0.0170077,58.7968979
91.096725,0.000192606,674.121,16.4529714,0.030678,32.59664912
91.127403,0.000192606,675.1146,14.4641106,0.0421903,23.70213058
91.1695933,1.48E-05,664.185,14.4641106,0.0450281,22.20835433
91.2146214,-0.000340752,673.1274,16.4529714,0.0085752,116.6153561
91.2231966,-0.000162966,679.089,16.4529714,0.0363226,27.53106879
91.2595192,-0.000162966,665.1786,14.4641106,0.0449024,22.27052452
91.3044216,-0.000162966,674.121,12.4752498,0.04519,22.12878957
91.3496116,-0.000162966,677.1018,12.4752498,0.0089833,111.3176671
91.3585949,1.48E-05,665.1786,14.4641106,0.0363905,27.4796994
91.3949854,-0.000162966,672.1338,14.4641106,0.044552,22.44568145
91.4395374,1.48E-05,679.089,14.4641106,0.0483706,20.67371501
91.487908,1.48E-05,667.1658,16.4529714,0.0095521,104.6890215
91.4974601,1.48E-05,669.153,14.4641106,0.0369817,27.04040107
91.5344418,1.48E-05,679.089,14.4641106,0.0401591,24.90095643
91.5746009,1.48E-05,669.153,16.4529714,0.0449041,22.26968138
91.619505,-0.000162966,670.1466,14.4641106,0.0091503,109.2860343
91.6286553,1.48E-05,679.089,16.4529714,0.0359475,27.81834622
91.6646028,-0.000340752,671.1402,14.4641106,0.0449572,22.24337814
91.70956,1.48E-05,669.153,16.4529714,0.0450282,22.20830501
91.7545882,-0.000162966,679.089,16.4529714,0.0093349,107.124876
91.7639231,0.000192606,670.1466,12.4752498,0.0360208,27.76173766
91.7999439,-0.000162966,666.1722,14.4641106,0.0450816,22.18199885
91.8450255,1.48E-05,679.089,12.4752498,0.0447424,22.3501645
91.8897679,-0.000162966,673.1274,14.4641106,0.0147109,67.9768062
91.9044788,1.48E-05,665.1786,12.4752498,0.0356778,28.02863409
91.9401566,-0.000162966,678.0954,12.4752498,0.0395837,25.26292387
91.9797403,-0.000340752,675.1146,10.486389,0.044818,22.31246374
92.0245583,-0.000162966,666.1722,14.4641106,0.0032201,310.5493605
92.0277784,1.48E-05,676.1082,14.4641106,0.0418363,23.90268738
92.0696147,1.48E-05,675.1146,14.4641106,0.0455047,21.97575196
92.1151194,1.48E-05,664.185,12.4752498,0.0450528,22.19617869
92.1601722,0.000192606,677.1018,18.4418322,0.0024434,409.2657807
92.1626156,1.48E-05,676.1082,14.4641106,0.0423387,23.619053
92.2049543,-0.000162966,667.1658,12.4752498,0.0445484,22.44749532
92.2495027,1.48E-05,675.1146,14.4641106,0.0450675,22.18893883
92.2945702,1.48E-05,677.1018,14.4641106,0.0101752,98.27816648
92.3047454,0.000192606,665.1786,12.4752498,0.0349527,28.61009305
92.3396981,1.48E-05,674.121,14.4641106,0.0453297,22.06059163
92.3850278,0.000192606,677.1018,16.4529714,0.0453942,22.02924602
92.430422,-0.000340752,666.1722,16.4529714,0.0026025,384.2459221
92.4330245,0.000192606,672.1338,16.4529714,0.0421269,23.73780174
92.4751514,-0.000162966,678.0954,14.4641106,0.0445239,22.45984739
92.5196753,-0.000162966,668.1594,16.4529714,0.0449604,22.24179502
92.5646357,0.000192606,672.1338,12.4752498,0.0124147,80.54967094
92.5770504,0.000548178,678.0954,12.4752498,0.0325863,30.68774296
92.6096367,1.48E-05,669.153,14.4641106,0.045307,22.07164456
92.6549437,0.000192606,672.1338,18.4418322,0.0166696,59.98944193
92.6716133,-0.000340752,679.089,14.4641106,0.0289013,34.60051972
92.7005146,-0.000162966,669.153,12.4752498,0.043947,22.75468178
92.7444616,1.48E-05,669.153,14.4641106,0.0449545,22.24471408
92.7894161,-0.000162966,680.0826,14.4641106,0.0092345,108.2895663
92.7986506,0.000192606,669.153,12.4752498,0.0357659,27.95959281
92.8344165,-0.000162966,670.1466,14.4641106,0.0454912,21.9822735
92.8799077,-0.000162966,679.089,16.4529714,0.045199,22.12438329
92.9251067,1.48E-05,671.1402,12.4752498,0.0025828,387.1767086
92.9276895,1.48E-05,669.153,14.4641106,0.0418657,23.88590183
92.9695552,-0.000340752,679.089,12.4752498,0.0451539,22.14648123
93.0147091,1.48E-05,673.1274,14.4641106,0.0452561,22.09646879
93.0599652,-0.000162966,668.1594,12.4752498,0.0024822,402.8684165
93.0624474,0.000192606,680.0826,14.4641106,0.0422678,23.65867164
93.1047152,-0.000162966,673.1274,16.4529714,0.04521,22.11900022
93.1499252,0.000192606,669.153,12.4752498,0.0445893,22.42690511
93.1945145,1.48E-05,679.089,16.4529714,0.0217712,45.93224076
93.2162857,-0.000162966,675.1146,10.486389,0.0295302,33.8636379
93.2458159,1.48E-05,668.1594,14.4641106,0.039032,25.6200041
93.2848479,-0.000162966,677.1018,16.4529714,0.0448653,22.28894045
93.3297132,0.000192606,677.1018,12.4752498,0.0030525,327.6003256
93.3327657,0.000192606,666.1722,14.4641106,0.0418059,23.9200687
93.3745716,1.48E-05,678.0954,12.4752498,0.0456011,21.92929556
93.4201727,-0.000340752,677.1018,14.4641106,0.0443536,22.54608422
93.4645263,-0.000162966,666.1722,12.4752498,0.0223768,44.6891423
93.4869031,1.48E-05,677.1018,12.4752498,0.0291823,34.26734695
93.5160854,-0.000340752,678.0954,14.4641106,0.0385772,25.92204724
93.5546626,-0.000162966,666.1722,16.4529714,0.0455198,21.96846208
93.6001824,-0.000162966,677.1018,16.4529714,0.0025377,394.0576115
93.6027201,-0.000340752,678.0954,10.486389,0.0421294,23.73639311
93.6448495,-0.000162966,667.1658,14.4641106,0.0447542,22.34427158
93.6896037,-0.000162966,675.1146,14.4641106,0.0449544,22.24476359
93.7345581,0.000192606,678.0954,14.4641106,0.0089327,111.9482355
93.7434908,-0.000162966,667.1658,14.4641106,0.0366353,27.29607781
93.7801261,-0.000340752,674.121,14.4641106,0.0447582,22.34227471
93.8248843,1.48E-05,679.089,16.4529714,0.0452974,22.07632227
93.8701817,-0.000518538,667.1658,12.4752498,0.0025384,393.9489436
93.8727201,1.48E-05,673.1274,14.4641106,0.0422262,23.68197944
93.9149463,-0.000162966,682.0698,12.4752498,0.045017,22.21383033
93.9599633,1.48E-05,669.153,12.4752498,0.044741,22.35086387
94.0047043,-0.000162966,673.1274,16.4529714,0.0091531,109.2526027
94.0138574,-0.000340752,679.089,12.4752498,0.0357199,27.9955991
94.0495773,-0.000162966,669.153,12.4752498,0.0452745,22.08748852
94.0948518,1.48E-05,672.1338,12.4752498,0.0456716,21.89544488
94.1405234,0.000192606,681.0762,16.4529714,0.0023308,429.0372414
94.1428542,1.48E-05,670.1466,10.486389,0.0418554,23.89177978
94.1847096,1.48E-05,669.153,12.4752498,0.0452848,22.08246476
94.2299944,0.000192606,679.089,16.4529714,0.0185699,53.85058612
94.2485643,0.000370392,672.1338,12.4752498,0.0266153,37.57237381
94.2751796,0.000192606,668.1594,12.4752498,0.044508,22.46787093
94.3196876,-0.000162966,679.089,12.4752498,0.045436,22.00897967
94.3651236,-0.000162966,672.1338,12.4752498,0.0024133,414.3703673
94.3675369,1.48E-05,669.153,14.4641106,0.0422377,23.67553156
94.4097746,-0.000162966,680.0826,12.4752498,0.0446502,22.39631626
94.4544248,-0.000162966,677.1018,12.4752498,0.0451612,22.14290143
94.499586,-0.000162966,667.1658,16.4529714,0.0087704,114.0198848
94.5083564,-0.000162966,680.0826,14.4641106,0.0362556,27.58194597
94.544612,-0.000340752,675.1146,12.4752498,0.0452723,22.08856187
94.5898843,-0.000162966,667.1658,12.4752498,0.0452485,22.10018014
94.6351328,0.000192606,678.0954,14.4641106,0.0024168,413.7702732
94.6375496,-0.000162966,676.1082,14.4641106,0.0423096,23.63529791
94.6798592,-0.000340752,666.1722,14.4641106,0.0445533,22.44502651
94.7244125,1.48E-05,677.1018,12.4752498,0.0456312,21.9148302
94.7700437,0.000192606,678.0954,14.4641106,0.0023426,426.8761264
94.7723863,-0.000162966,668.1594,16.4529714,0.0426018,23.47318658
94.8149881,1.48E-05,676.1082,12.4752498,0.0453122,22.06911161
94.8603003,1.48E-05,679.089,14.4641106,0.0442321,22.60801544
94.9045324,-0.000162966,665.1786,12.4752498,0.0121407,82.36757385
94.9166731,0.000548178,677.1018,14.4641106,0.0334252,29.91754721
94.9500983,1.48E-05,679.089,14.4641106,0.0443965,22.52429809
94.9944948,0.000192606,668.1594,16.4529714,0.0453532,22.04916081
95.039848,0.000192606,674.121,16.4529714,0.0140572,71.13792223
95.0539052,1.48E-05,680.0826,14.4641106,0.030905,32.35722376
95.0848102,1.48E-05,668.1594,16.4529714,0.0449106,22.26645825
95.1297208,1.48E-05,673.1274,10.486389,0.045709,21.87752958
95.1754298,-0.000340752,681.0762,14.4641106,0.0024624,406.1078611
95.1778922,-0.000162966,670.1466,12.4752498,0.0421438,23.72828269
95.220036,1.48E-05,672.1338,16.4529714,0.0448985,22.27245901
95.2649345,1.48E-05,681.0762,14.4641106,0.0446846,22.37907466
95.3096191,1.48E-05,671.1402,16.4529714,0.0190475,52.50032817
95.3286666,1.48E-05,673.1274,18.4418322,0.0260316,38.41484961
95.3546982,0.000192606,680.0826,14.4641106,0.0454018,22.02555848
95.4001,-0.000340752,671.1402,12.4752498,0.0450449,22.20007147
95.4451449,1.48E-05,669.153,12.4752498,0.0023196,431.1088179
95.4474645,1.48E-05,681.0762,10.486389,0.0440813,22.68535636
95.4915458,-0.000162966,673.1274,12.4752498,0.0429808,23.2662026
95.5345266,0.000192606,670.1466,14.4641106,0.0450606,22.19233652
95.5795872,-0.000162966,680.0826,16.4529714,0.0144852,69.03598158
95.5940724,1.48E-05,675.1146,16.4529714,0.0309768,32.28222416
95.6250492,1.48E-05,668.1594,14.4641106,0.0449812,22.23151005
95.6700304,0.000192606,681.0762,12.4752498,0.0455675,21.94546552
95.7155979,1.48E-05,676.1082,10.486389,0.0026179,381.985557
95.7182158,-0.000162966,668.1594,14.4641106,0.0418253,23.90897377
95.7600411,1.48E-05,678.0954,16.4529714,0.0444444,22.5000225
95.8044855,0.000192606,678.0954,12.4752498,0.0458004,21.83387043
95.8502859,-0.000340752,668.1594,18.4418322,0.0026767,373.59435
95.8529626,1.48E-05,680.0826,12.4752498,0.0416337,24.01900386
95.8945963,1.48E-05,679.089,14.4641106,0.0455605,21.94883726
