Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
24.1823974,-0.000696324,540.9786,1264.786,-0.000696324
24.1892126,-0.00087411,535.017,1258.834,-0.00087411
24.2725805,-0.000696324,529.0554,1249.906,-0.000696324
24.3190854,-0.000696324,528.0618,1251.89,-0.000696324
24.3630514,-0.000518538,524.0874,1240.978,-0.000518538
24.4090785,-0.000696324,523.0938,1243.954,-0.000696324
24.453076,-0.000696324,518.1258,1234.034,-0.000696324
24.4988806,-0.000696324,518.1258,1236.018,-0.000696324
24.5430335,-0.00087411,513.1578,1226.098,-0.00087411
24.5889513,-0.00087411,514.1514,1227.09,-0.00087411
24.6334033,-0.000340752,506.2026,1217.17,-0.000340752
24.7232037,-0.000696324,499.2474,1211.218,-0.000696324
24.7689109,-0.00087411,501.2346,1213.202,-0.00087411
24.8130712,-0.000696324,495.273,1204.274,-0.000696324
24.8593456,-0.000696324,496.2666,1203.282,-0.000696324
24.9031879,-0.000696324,488.3178,1195.346,-0.000696324
24.9489801,-0.000696324,491.2986,1193.362,-0.000696324
24.9922576,-0.000518538,484.3434,1188.402,-0.000518538
25.0368102,-0.000696324,485.337,1189.394,-0.000696324
25.1273812,-0.000518538,479.3754,1182.45,-0.000518538
25.1733279,-0.000696324,478.3818,1180.466,-0.000696324
25.263561,-0.00087411,479.3754,1184.434,-0.00087411
25.269931,-0.000696324,474.4074,1173.522,-0.000696324
25.3086007,-0.000696324,474.4074,1171.538,-0.000696324
25.3531998,-0.000696324,468.4458,1165.586,-0.000696324
25.3969608,-0.000696324,469.4394,1166.578,-0.000696324
25.4418055,-0.000518538,464.4714,1156.658,-0.000518538
25.4869327,-0.000696324,463.4778,1157.65,-0.000696324
25.5319776,-0.000696324,457.5162,1149.714,-0.000696324
25.6218954,-0.000518538,450.561,1142.77,-0.000518538
25.7116991,-0.000696324,451.5546,1144.754,-0.000696324
25.7144493,-0.000518538,444.5994,1135.826,-0.000518538
25.7569567,-0.00087411,445.593,1133.842,-0.00087411
25.8022406,-0.00087411,438.6378,1127.89,-0.00087411
25.8470025,-0.000696324,440.625,1125.906,-0.000696324
25.8919442,-0.000696324,434.6634,1117.97,-0.000696324
25.9371153,-0.00087411,432.6762,1119.954,-0.00087411
25.9820725,-0.000518538,428.7018,1111.026,-0.000518538
26.0713994,-0.000518538,422.7402,1103.09,-0.000518538
26.1169537,-0.000696324,422.7402,1104.082,-0.000696324
26.1615498,-0.000340752,414.7914,1096.146,-0.000340752
26.2084728,-0.000518538,416.7786,1096.146,-0.000518538
26.2517837,-0.000696324,410.817,1088.21,-0.000696324
26.2969541,-0.000162966,409.8234,1085.234,-0.000162966
26.3415876,-0.000696324,403.8618,1081.266,-0.000696324
26.3874353,-0.000518538,404.8554,1079.282,-0.000518538
26.433183,-0.000518538,398.8938,1071.346,-0.000518538
26.5233567,-0.000696324,391.9386,1064.402,-0.000696324
26.5690081,-0.000518538,390.945,1066.386,-0.000518538
26.6136207,-0.000696324,385.977,1058.45,-0.000696324
26.6591671,-0.000518538,385.977,1057.458,-0.000518538
26.7026335,-0.000696324,379.0218,1048.53,-0.000696324
26.7484358,-0.000340752,380.0154,1049.522,-0.000340752
26.7941946,-0.000696324,381.009,1048.53,-0.000696324
26.8385372,-0.00087411,375.0474,1040.594,-0.00087411
26.8840596,-0.000518538,368.0922,1034.642,-0.000518538
26.9281726,-0.000696324,369.0858,1034.642,-0.000696324
27.0181812,-0.000696324,363.1242,1026.706,-0.000696324
27.0641061,-0.000696324,362.1306,1024.722,-0.000696324
27.1067514,-0.00087411,355.1754,1018.77,-0.00087411
27.1527303,-0.000518538,355.1754,1017.778,-0.000518538
27.1976248,-0.000696324,349.2138,1011.826,-0.000696324
27.2439435,-0.000696324,350.2074,1010.834,-0.000696324
27.2883229,-0.000696324,343.2522,1000.914,-0.000696324
27.3337497,-0.00087411,338.2842,994.962,-0.00087411
27.3784276,-0.000518538,338.2842,995.954,-0.000518538
27.4686872,-0.000696324,331.329,987.026,-0.000696324
27.5129102,-0.00087411,331.329,989.01,-0.00087411
27.5605267,-0.000518538,324.3738,979.09,-0.000518538
27.6463957,-0.00087411,324.3738,981.074,-0.00087411
27.6919932,-0.000518538,318.4122,971.154,-0.000518538
27.6943899,-0.000696324,319.4058,972.146,-0.000696324
27.7816211,-0.000696324,319.4058,972.146,-0.000696324
27.7891698,-0.00087411,312.4506,963.218,-0.00087411
27.871318,-0.00087411,307.4826,956.274,-0.00087411
27.9172939,-0.000696324,306.489,956.274,-0.000696324
27.9615726,-0.000518538,304.5018,947.346,-0.000518538
28.0070887,-0.000518538,304.5018,947.346,-0.000518538
28.051706,-0.000696324,304.5018,939.41,-0.000696324
28.0969311,-0.000518538,304.5018,939.41,-0.000518538
28.1433972,-0.000696324,304.5018,933.458,-0.000696324
28.1870338,-0.000696324,304.5018,932.466,-0.000696324
28.2317832,-0.000696324,303.5082,926.514,-0.000696324
28.3222448,-0.000518538,304.5018,917.586,-0.000518538
28.366548,-0.000696324,303.5082,918.578,-0.000696324
28.4117718,-0.000518538,304.5018,917.586,-0.000518538
28.4565244,-0.000696324,303.5082,910.642,-0.000696324
28.5019674,-0.000518538,304.5018,909.65,-0.000518538
28.5485136,-0.000518538,303.5082,902.706,-0.000518538
28.5920871,-0.00087411,303.5082,903.698,-0.00087411
28.6364966,-0.000696324,304.5018,897.746,-0.000696324
28.6819219,-0.000696324,304.5018,888.818,-0.000696324
28.7269467,-0.000696324,303.5082,889.81,-0.000696324
28.8185263,-0.000696324,304.5018,880.882,-0.000696324
28.8643841,-0.000518538,304.5018,880.882,-0.000518538
28.9083975,-0.000340752,304.5018,873.938,-0.000340752
28.9541851,-0.000518538,305.4954,873.938,-0.000518538
28.997471,-0.000696324,304.5018,866.002,-0.000696324
29.0434853,-0.000340752,304.5018,866.002,-0.000340752
29.0892517,-0.000518538,304.5018,865.01,-0.000518538
29.1332142,-0.000162966,304.5018,859.058,-0.000162966
29.2230755,-0.000518538,303.5082,850.13,-0.000518538
29.2690418,-0.000696324,304.5018,850.13,-0.000696324
29.3130411,-0.000696324,305.4954,841.202,-0.000696324
29.3590276,-0.000518538,304.5018,844.178,-0.000518538
29.4032634,-0.000518538,303.5082,836.242,-0.000518538
29.4487931,-0.00087411,304.5018,835.25,-0.00087411
29.4930098,-0.000518538,303.5082,827.314,-0.000518538
29.5388628,-0.000340752,305.4954,829.298,-0.000340752
29.5831628,-0.000696324,304.5018,819.378,-0.000696324
29.6285086,-0.000696324,303.5082,821.362,-0.000696324
29.7184141,-0.000518538,303.5082,813.426,-0.000518538
29.807797,-0.000696324,304.5018,813.426,-0.000696324
29.8130772,-0.000340752,302.5146,804.498,-0.000340752
29.8537017,-0.000696324,304.5018,805.49,-0.000696324
29.8991111,-0.00087411,304.5018,802.514,-0.00087411
29.9433427,-0.000340752,304.5018,796.562,-0.000340752
29.9885735,-0.000696324,304.5018,798.546,-0.000696324
30.0331672,-0.000518538,304.5018,790.61,-0.000518538
30.1235616,-0.000340752,304.5018,781.682,-0.000340752
30.1682719,-0.000518538,304.5018,781.682,-0.000518538
30.2140432,-0.000518538,305.4954,782.674,-0.000518538
30.2583744,-0.000340752,303.5082,773.746,-0.000340752
30.3036009,-0.000518538,304.5018,773.746,-0.000518538
30.3481938,-0.000696324,303.5082,765.81,-0.000696324
30.3929427,-0.000696324,304.5018,766.802,-0.000696324
30.4398049,-0.000518538,303.5082,765.81,-0.000518538
30.4822268,-0.000696324,304.5018,757.874,-0.000696324
30.5717192,-0.000518538,304.5018,751.922,-0.000518538
30.6169065,-0.000518538,304.5018,750.93,-0.000518538
30.6613146,-0.000518538,304.5018,744.978,-0.000518538
30.7070914,-0.000162966,303.5082,743.986,-0.000162966
30.7518588,-0.000340752,303.5082,736.05,-0.000340752
30.7968103,-0.000696324,304.5018,735.058,-0.000696324
30.8421637,-0.000340752,304.5018,728.114,-0.000340752
30.8867626,-0.000518538,304.5018,728.114,-0.000518538
30.9314042,-0.000518538,303.5082,720.178,-0.000518538
31.0218427,-0.000518538,304.5018,713.234,-0.000518538
31.0670924,-0.000340752,303.5082,714.226,-0.000340752
31.1114655,-0.000340752,303.5082,707.282,-0.000340752
31.1587676,-0.000518538,304.5018,706.29,-0.000518538
31.2017218,-0.000340752,303.5082,697.362,-0.000340752
31.2470492,-0.000696324,305.4954,699.346,-0.000696324
31.2916372,-0.000340752,303.5082,692.402,-0.000340752
31.3367472,-0.000340752,304.5018,692.402,-0.000340752
31.3818026,-0.000162966,305.4954,682.482,-0.000162966
31.4715015,-0.000340752,304.5018,676.53,-0.000340752
31.5166573,-0.000518538,304.5018,675.538,-0.000518538
31.5617188,-0.000518538,304.5018,667.602,-0.000518538
31.6069724,-0.000340752,303.5082,667.602,-0.000340752
31.6532562,-0.000518538,303.5082,660.658,-0.000518538
31.6981856,-0.000518538,303.5082,658.674,-0.000518538
31.7439892,-0.000162966,303.5082,652.722,-0.000162966
31.788746,-0.000518538,304.5018,644.786,-0.000518538
31.8329311,-0.000518538,303.5082,645.778,-0.000518538
31.9237858,-0.000340752,305.4954,637.842,-0.000340752
32.0133459,-0.000696324,304.5018,636.85,-0.000696324
32.0180235,-0.000518538,304.5018,630.898,-0.000518538
32.0776094,-0.000340752,304.5018,629.906,-0.000340752
32.102264,-0.000696324,304.5018,623.954,-0.000696324
32.1476161,-0.000518538,304.5018,620.978,-0.000518538
32.1922575,-0.000340752,305.4954,613.042,-0.000340752
32.2388166,-0.000340752,304.5018,607.09,-0.000340752
32.2833681,-0.000518538,303.5082,607.09,-0.000518538
32.3714044,-0.000340752,304.5018,599.154,-0.000340752
32.4182329,-0.000340752,304.5018,598.162,-0.000340752
32.4624323,-0.000340752,303.5082,592.21,-0.000340752
32.5074879,-0.000340752,304.5018,591.218,-0.000340752
32.5526123,-0.000340752,304.5018,584.274,-0.000340752
32.6028214,-0.000518538,304.5018,584.274,-0.000518538
32.6421677,-0.000518538,303.5082,577.33,-0.000518538
32.6911682,-0.000340752,304.5018,576.338,-0.000340752
32.732441,-0.000340752,303.5082,568.402,-0.000340752
32.7776833,-0.000518538,303.5082,570.386,-0.000518538
32.8667492,-0.000518538,303.5082,561.458,-0.000518538
32.9121912,-0.000162966,304.5018,561.458,-0.000162966
32.9575323,-0.000518538,303.5082,553.522,-0.000518538
33.0041874,-0.000340752,303.5082,553.522,-0.000340752
33.0483151,-0.000162966,304.5018,546.578,-0.000162966
33.0931854,-0.000518538,304.5018,545.586,-0.000518538
33.1370178,-0.000340752,303.5082,539.634,-0.000340752
33.1826465,-0.000518538,304.5018,530.706,-0.000518538
33.2278499,-0.000518538,303.5082,531.698,-0.000518538
33.3175052,-0.000340752,303.5082,522.77,-0.000340752
33.3632678,-0.000340752,304.5018,524.754,-0.000340752
33.4071724,-0.000518538,304.5018,516.818,-0.000518538
33.4525499,-0.000696324,305.4954,516.818,-0.000696324
33.4978622,-0.000162966,304.5018,508.882,-0.000162966
33.5422271,-0.000340752,304.5018,506.898,-0.000340752
33.5876745,-0.000518538,303.5082,500.946,-0.000518538
33.6330756,-0.000340752,303.5082,493.01,-0.000340752
33.6767812,-0.000340752,304.5018,494.002,-0.000340752
33.7686339,-0.000162966,304.5018,486.066,-0.000162966
33.8140447,-0.000162966,302.5146,485.074,-0.000162966
33.8580947,-0.000340752,303.5082,478.13,-0.000340752
33.904102,-0.000340752,304.5018,477.138,-0.000340752
33.9481568,1.48E-05,304.5018,470.194,1.48E-05
33.9935838,1.48E-05,304.5018,470.194,1.48E-05
34.0377672,-0.000162966,304.5018,462.258,-0.000162966
34.0831293,-0.000162966,304.5018,464.242,-0.000162966
34.1736628,-0.000162966,304.5018,455.314,-0.000162966
34.2191919,-0.000518538,304.5018,455.314,-0.000518538
34.2628506,-0.000340752,304.5018,447.378,-0.000340752
34.306789,-0.000340752,303.5082,448.37,-0.000340752
34.3521973,-0.000162966,304.5018,448.37,-0.000162966
34.3978537,1.48E-05,303.5082,439.442,1.48E-05
34.4442476,-0.000518538,304.5018,439.442,-0.000518538
34.4882386,1.48E-05,304.5018,433.49,1.48E-05
34.5339434,1.48E-05,304.5018,424.562,1.48E-05
34.5779391,-0.000162966,304.5018,425.554,-0.000162966
34.6685405,0.000192606,304.5018,418.61,0.000192606
34.7134647,1.48E-05,304.5018,417.618,1.48E-05
34.7576823,0.000192606,304.5018,408.69,0.000192606
34.8033518,1.48E-05,304.5018,410.674,1.48E-05
34.8480247,0.000192606,305.4954,402.738,0.000192606
34.8937587,0.000548178,304.5018,401.746,0.000548178
34.937427,0.000192606,304.5018,393.81,0.000192606
34.983881,0.000548178,303.5082,386.866,0.000548178
35.0280999,0.000548178,304.5018,386.866,0.000548178
35.1220149,0.000548178,303.5082,378.93,0.000548178
35.2079976,0.000725964,304.5018,378.93,0.000725964
35.2531515,0.000725964,303.5082,372.978,0.000725964
35.2595305,0.001081536,303.5082,372.978,0.001081536
35.297712,0.001259322,304.5018,372.978,0.001259322
35.3431504,0.001614894,304.5018,364.05,0.001614894
35.3890438,0.001259322,304.5018,357.106,0.001259322
35.4331684,0.001437108,304.5018,358.098,0.001437108
35.5232673,0.00179268,304.5018,348.178,0.00179268
35.5687345,0.001970466,304.5018,349.17,0.001970466
35.6126338,0.001970466,304.5018,340.242,0.001970466
35.6571911,0.002326038,303.5082,340.242,0.002326038
35.7015853,0.00268161,303.5082,333.298,0.00268161
35.7476372,0.002859396,303.5082,333.298,0.002859396
35.7932901,0.003392754,303.5082,326.354,0.003392754
35.8383034,0.00357054,304.5018,317.426,0.00357054
35.8832157,0.003926112,304.5018,319.41,0.003926112
35.9727927,0.004281684,303.5082,310.482,0.004281684
36.0187072,0.004637256,304.5018,310.482,0.004637256
36.0633197,0.004815042,303.5082,303.538,0.004815042
36.1085522,0.0053484,303.5082,303.538,0.0053484
36.1532722,0.005703972,304.5018,296.594,0.005703972
36.1981062,0.006059544,303.5082,296.594,0.006059544
36.2426658,0.006592902,304.5018,288.658,0.006592902
36.2888084,0.006770688,302.5146,280.722,0.006770688
36.3328371,0.006770688,304.5018,280.722,0.006770688
36.4231509,0.007304046,304.5018,272.786,0.007304046
36.4690471,0.007481832,305.4954,273.778,0.007481832
36.5125722,0.007659618,304.5018,266.834,0.007659618
36.5578662,0.007837404,303.5082,265.842,0.007837404
36.604131,0.008192976,304.5018,265.842,0.008192976
36.6481046,0.008192976,304.5018,258.898,0.008192976
36.6935538,0.008548548,304.5018,257.906,0.008548548
36.7381399,0.008548548,303.5082,250.962,0.008548548
36.78383,0.008192976,305.4954,243.026,0.008192976
36.8734996,0.008192976,304.5018,244.018,0.008192976
36.9184566,0.008726334,304.5018,244.018,0.008726334
36.9633497,0.008726334,303.5082,235.09,0.008726334
37.008932,0.008370762,303.5082,236.082,0.008370762
37.053412,0.008548548,304.5018,228.146,0.008548548
37.0991724,0.008726334,303.5082,227.154,0.008726334
37.1428362,0.008548548,304.5018,220.21,0.008548548
37.1874741,0.008192976,303.5082,213.266,0.008192976
37.2331477,0.007837404,304.5018,212.274,0.007837404
37.322873,0.007659618,304.5018,204.338,0.007659618
37.3677978,0.007481832,303.5082,205.33,0.007481832
37.4131328,0.007659618,304.5018,197.394,0.007659618
37.4593872,0.00712626,304.5018,197.394,0.00712626
37.5030006,0.007304046,304.5018,190.45,0.007304046
37.5488785,0.006770688,305.4954,190.45,0.006770688
37.5932552,0.006770688,304.5018,182.514,0.006770688
37.6429043,0.00623733,304.5018,173.586,0.00623733
37.6826102,0.006059544,304.5018,173.586,0.006059544
37.7743454,0.005881758,304.5018,174.578,0.005881758
37.8179798,0.006059544,304.5018,166.642,0.006059544
37.8642509,0.005881758,303.5082,166.642,0.005881758
37.9083679,0.005526186,303.5082,158.706,0.005526186
37.9540822,0.0053484,303.5082,159.698,0.0053484
37.9980883,0.004815042,304.5018,151.762,0.004815042
38.0438857,0.004815042,303.5082,151.762,0.004815042
38.0884465,0.00445947,304.5018,144.818,0.00445947
38.1341615,0.003926112,304.5018,137.874,0.003926112
38.2246719,0.003748326,304.5018,136.882,0.003748326
38.2677901,0.003392754,304.5018,128.946,0.003392754
38.3143545,0.00357054,304.5018,129.938,0.00357054
38.3579438,0.003214968,304.5018,122.002,0.003214968
38.4037801,0.003037182,303.5082,122.002,0.003037182
38.4476288,0.003214968,303.5082,114.066,0.003214968
38.4930944,0.002503824,304.5018,114.066,0.002503824
38.5390839,0.002326038,304.5018,106.13,0.002326038
38.5830891,0.001970466,304.5018,106.13,0.001970466
38.6733275,0.001970466,304.5018,99.186,0.001970466
38.7191826,0.001614894,304.5018,99.186,0.001614894
38.7627359,0.001437108,303.5082,90.258,0.001437108
38.8080994,0.001437108,304.5018,90.258,0.001437108
38.8543798,0.001437108,303.5082,90.258,0.001437108
38.8980753,0.001081536,303.5082,83.314,0.001081536
38.9436655,0.001259322,304.5018,84.306,0.001259322
38.9878449,0.001081536,304.5018,76.37,0.001081536
39.0341733,0.00090375,303.5082,68.434,0.00090375
39.1233431,0.000548178,303.5082,69.426,0.000548178
39.1689932,0.000370392,304.5018,69.426,0.000370392
39.2129815,0.000370392,303.5082,59.506,0.000370392
39.2575476,0.000548178,303.5082,60.498,0.000548178
39.3025166,0.000192606,304.5018,53.554,0.000192606
39.3484163,0.000370392,304.5018,52.562,0.000370392
39.3918745,1.48E-05,303.5082,45.618,1.48E-05
39.4376926,1.48E-05,303.5082,38.674,1.48E-05
39.4820195,1.48E-05,304.5018,37.682,1.48E-05
39.5715114,1.48E-05,304.5018,29.746,1.48E-05
39.6169519,-0.000162966,304.5018,30.738,-0.000162966
39.6613948,-0.000162966,304.5018,22.802,-0.000162966
39.7069576,-0.000162966,303.5082,22.802,-0.000162966
39.7520604,-0.000340752,304.5018,15.858,-0.000340752
39.797898,-0.000340752,304.5018,15.858,-0.000340752
39.8427085,-0.000340752,304.5018,11.89,-0.000340752
39.8876299,-0.000696324,305.4954,11.89,-0.000696324
39.9328132,-0.000340752,304.5018,11.89,-0.000340752
40.0227973,-0.000340752,305.4954,11.89,-0.000340752
40.0669563,-0.000518538,304.5018,11.89,-0.000518538
40.1120243,-0.000340752,304.5018,11.89,-0.000340752
40.1574786,-0.000340752,303.5082,11.89,-0.000340752
40.2024932,-0.000518538,303.5082,11.89,-0.000518538
40.2468054,-0.000518538,304.5018,11.89,-0.000518538
40.2916288,1.48E-05,304.5018,11.89,1.48E-05
40.3375084,-0.000340752,304.5018,11.89,-0.000340752
40.3826343,-0.000162966,304.5018,11.89,-0.000162966
40.472896,-0.000518538,303.5082,11.89,-0.000518538
40.5177592,-0.000518538,303.5082,11.89,-0.000518538
40.5619667,-0.000340752,304.5018,11.89,-0.000340752
40.6074293,-0.000518538,304.5018,11.89,-0.000518538
40.6520698,-0.000162966,305.4954,11.89,-0.000162966
40.6970629,-0.000696324,303.5082,11.89,-0.000696324
40.7428037,-0.000340752,304.5018,11.89,-0.000340752
40.7872697,-0.000340752,304.5018,11.89,-0.000340752
40.8326336,-0.000518538,303.5082,11.89,-0.000518538
40.9232049,-0.000340752,304.5018,11.89,-0.000340752
40.9678351,-0.000340752,304.5018,11.89,-0.000340752
41.012451,-0.000340752,304.5018,11.89,-0.000340752
41.0568457,-0.000340752,304.5018,11.89,-0.000340752
41.1026172,-0.000340752,304.5018,11.89,-0.000340752
41.1477391,-0.000518538,304.5018,11.89,-0.000518538
41.192599,-0.000518538,305.4954,11.89,-0.000518538
41.2373665,-0.000340752,303.5082,11.89,-0.000340752
41.2819016,-0.000340752,304.5018,11.89,-0.000340752
41.3731384,-0.000340752,304.5018,11.89,-0.000340752
41.4169909,-0.000340752,304.5018,11.89,-0.000340752
41.4620171,-0.000696324,303.5082,11.89,-0.000696324
41.5066505,-0.000518538,303.5082,11.89,-0.000518538
41.552124,-0.000518538,304.5018,11.89,-0.000518538
41.5969819,-0.000696324,304.5018,11.89,-0.000696324
41.6420205,-0.000162966,304.5018,11.89,-0.000162966
41.6869617,-0.000696324,304.5018,11.89,-0.000696324
41.7332046,-0.000340752,305.4954,11.89,-0.000340752
41.8229549,-0.000340752,304.5018,11.89,-0.000340752
41.8667902,-0.000518538,304.5018,11.89,-0.000518538
41.9118254,-0.000518538,303.5082,11.89,-0.000518538
41.9572274,-0.000340752,304.5018,11.89,-0.000340752
42.0027296,-0.000340752,303.5082,11.89,-0.000340752
42.0476946,-0.000340752,303.5082,11.89,-0.000340752
42.0923089,-0.000696324,303.5082,11.89,-0.000696324
42.1376093,-0.000340752,305.4954,11.89,-0.000340752
42.1827619,-0.000340752,304.5018,11.89,-0.000340752
42.2732418,-0.000696324,304.5018,11.89,-0.000696324
42.3174176,-0.000340752,304.5018,11.89,-0.000340752
42.3621886,-0.000696324,304.5018,11.89,-0.000696324
42.40796,-0.000340752,303.5082,11.89,-0.000340752
42.4526154,-0.000162966,304.5018,11.89,-0.000162966
42.498022,-0.000340752,304.5018,11.89,-0.000340752
42.5426579,-0.000518538,304.5018,11.89,-0.000518538
42.5878678,-0.000518538,302.5146,11.89,-0.000518538
42.6320666,-0.000518538,304.5018,11.89,-0.000518538
42.7230216,-0.000518538,304.5018,11.89,-0.000518538
42.767737,-0.000518538,305.4954,11.89,-0.000518538
42.8122216,-0.000696324,304.5018,11.89,-0.000696324
42.8580387,-0.000340752,303.5082,11.89,-0.000340752
42.9024925,-0.000340752,303.5082,11.89,-0.000340752
42.947927,-0.000340752,304.5018,11.89,-0.000340752
42.9923693,-0.000696324,304.5018,11.89,-0.000696324
43.0377572,-0.000340752,304.5018,11.89,-0.000340752
43.0827129,-0.000696324,305.4954,11.89,-0.000696324
43.1732176,-0.000340752,303.5082,11.89,-0.000340752
43.217622,-0.000340752,304.5018,11.89,-0.000340752
43.2623967,-0.000518538,304.5018,11.89,-0.000518538
43.3076692,-0.000340752,303.5082,11.89,-0.000340752
43.3525635,-0.000518538,303.5082,11.89,-0.000518538
43.3974995,-0.000518538,304.5018,11.89,-0.000518538
43.4417455,-0.000340752,304.5018,11.89,-0.000340752
43.4874135,-0.000340752,304.5018,11.89,-0.000340752
43.532554,-0.000518538,304.5018,11.89,-0.000518538
43.6231734,-0.000340752,304.5018,11.89,-0.000340752
43.6668946,-0.000340752,302.5146,11.89,-0.000340752
43.7127364,-0.000162966,304.5018,11.89,-0.000162966
43.7570058,1.48E-05,304.5018,11.89,1.48E-05
43.8025251,-0.000340752,303.5082,11.89,-0.000340752
43.8476569,-0.000340752,304.5018,11.89,-0.000340752
43.8928889,-0.000518538,304.5018,11.89,-0.000518538
43.9374726,-0.000518538,303.5082,11.89,-0.000518538
43.9827197,-0.000340752,303.5082,11.89,-0.000340752
44.0733331,-0.000340752,304.5018,11.89,-0.000340752
44.1174431,-0.000340752,304.5018,11.89,-0.000340752
44.1629219,-0.000518538,304.5018,11.89,-0.000518538
44.2076547,-0.000518538,304.5018,11.89,-0.000518538
