Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
24.758,-0.000162966,323.3802,815.975013,-0.000162966
24.808,-0.000162966,324.3738,810.0084306,-0.000162966
24.858,0.000192606,325.3674,800.0641266,0.000192606
24.908,-0.000162966,321.393,802.0529874,-0.000162966
24.958,0.000192606,325.3674,792.1086834,0.000192606
25.008,-0.000162966,325.3674,796.086405,-0.000162966
25.058,-0.000162966,323.3802,788.1309618,-0.000162966
25.108,1.48E-05,324.3738,786.142101,1.48E-05
25.158,1.48E-05,322.3866,778.1866578,1.48E-05
25.208,0.000192606,324.3738,776.197797,0.000192606
25.258,-0.000162966,323.3802,770.2312146,-0.000162966
25.308,0.000192606,326.361,760.2869106,0.000192606
25.358,1.48E-05,325.3674,764.2646322,1.48E-05
25.408,-0.000162966,322.3866,756.309189,-0.000162966
25.458,-0.000162966,323.3802,756.309189,-0.000162966
25.508,-0.000162966,323.3802,748.3537458,-0.000162966
25.558,-0.000162966,323.3802,748.3537458,-0.000162966
25.609,0.000192606,323.3802,738.4094418,0.000192606
25.658,-0.000162966,323.3802,742.3871634,-0.000162966
25.708,1.48E-05,323.3802,734.4317202,1.48E-05
25.758,-0.000162966,321.393,726.476277,-0.000162966
25.808,1.48E-05,323.3802,726.476277,1.48E-05
25.858,-0.000162966,322.3866,716.531973,-0.000162966
25.908,1.48E-05,324.3738,718.5208338,1.48E-05
25.958,0.000192606,325.3674,710.5653906,0.000192606
26.008,1.48E-05,323.3802,710.5653906,1.48E-05
26.059,1.48E-05,322.3866,698.6322258,1.48E-05
26.108,-0.000162966,323.3802,702.6099474,-0.000162966
26.158,0.000192606,324.3738,694.6545042,0.000192606
26.209,-0.000162966,322.3866,686.699061,-0.000162966
26.258,0.000192606,325.3674,684.7102002,0.000192606
26.309,1.48E-05,324.3738,678.7436178,1.48E-05
26.358,0.000548178,324.3738,676.754757,0.000548178
26.408,1.48E-05,325.3674,680.7324786,1.48E-05
26.458,-0.000162966,325.3674,680.7324786,-0.000162966
26.509,-0.000162966,324.3738,674.7658962,-0.000162966
26.559,-0.000162966,322.3866,672.7770354,-0.000162966
26.609,-0.000162966,322.3866,664.8215922,-0.000162966
26.659,0.000192606,323.3802,656.866149,0.000192606
26.709,1.48E-05,324.3738,656.866149,1.48E-05
26.759,1.48E-05,323.3802,646.921845,1.48E-05
26.809,-0.000162966,324.3738,650.8995666,-0.000162966
26.859,0.000370392,325.3674,640.9552626,0.000370392
26.909,1.48E-05,323.3802,640.9552626,1.48E-05
26.959,1.48E-05,323.3802,634.9886802,1.48E-05
27.009,-0.000162966,322.3866,634.9886802,-0.000162966
27.059,0.000192606,325.3674,627.033237,0.000192606
27.109,1.48E-05,323.3802,619.0777938,1.48E-05
27.159,-0.000162966,324.3738,621.0666546,-0.000162966
27.209,0.000192606,323.3802,611.1223506,0.000192606
27.259,0.000192606,323.3802,609.1334898,0.000192606
27.309,1.48E-05,324.3738,603.1669074,1.48E-05
27.359,-0.000162966,323.3802,607.144629,-0.000162966
27.409,1.48E-05,322.3866,595.2114642,1.48E-05
27.459,-0.000162966,323.3802,595.2114642,-0.000162966
27.509,0.000192606,325.3674,587.256021,0.000192606
27.559,0.000192606,324.3738,579.3005778,0.000192606
27.609,1.48E-05,322.3866,579.3005778,1.48E-05
27.659,0.000192606,325.3674,573.3339954,0.000192606
27.709,1.48E-05,324.3738,573.3339954,1.48E-05
27.759,0.000192606,326.361,567.367413,0.000192606
27.809,0.000192606,326.361,565.3785522,0.000192606
27.859,-0.000162966,324.3738,557.423109,-0.000162966
27.909,-0.000162966,323.3802,557.423109,-0.000162966
27.959,0.000192606,324.3738,549.4676658,0.000192606
28.009,0.000370392,325.3674,541.5122226,0.000370392
28.059,0.000192606,324.3738,541.5122226,0.000192606
28.109,0.000192606,325.3674,533.5567794,0.000192606
28.159,1.48E-05,322.3866,535.5456402,1.48E-05
28.209,-0.000162966,324.3738,531.5679186,-0.000162966
28.259,0.000192606,322.3866,525.6013362,0.000192606
28.309,0.000192606,324.3738,517.645893,0.000192606
28.359,1.48E-05,324.3738,519.6347538,1.48E-05
28.409,0.000192606,325.3674,511.6793106,0.000192606
28.459,0.000370392,325.3674,505.7127282,0.000370392
28.509,0.000192606,324.3738,505.7127282,0.000192606
28.559,-0.000340752,325.3674,501.7350066,-0.000340752
28.609,0.000192606,325.3674,499.7461458,0.000192606
28.659,0.000192606,324.3738,491.7907026,0.000192606
28.709,1.48E-05,323.3802,491.7907026,1.48E-05
28.759,1.48E-05,323.3802,483.8352594,1.48E-05
28.809,-0.000162966,323.3802,485.8241202,-0.000162966
28.859,1.48E-05,325.3674,477.868677,1.48E-05
28.909,0.000192606,323.3802,469.9132338,0.000192606
28.959,-0.000162966,322.3866,471.9020946,-0.000162966
29.009,0.000192606,323.3802,461.9577906,0.000192606
29.059,0.000192606,326.361,463.9466514,0.000192606
29.109,-0.000162966,322.3866,465.9355122,-0.000162966
29.159,0.000192606,325.3674,457.980069,0.000192606
29.209,-0.000162966,323.3802,455.9912082,-0.000162966
29.26,0.000192606,322.3866,448.035765,0.000192606
29.309,0.000192606,325.3674,442.0691826,0.000192606
29.359,-0.000162966,325.3674,442.0691826,-0.000162966
29.41,0.000192606,326.361,434.1137394,0.000192606
29.459,1.48E-05,324.3738,436.1026002,1.48E-05
29.51,0.000192606,323.3802,426.1582962,0.000192606
29.559,0.000192606,324.3738,426.1582962,0.000192606
29.61,0.000370392,324.3738,418.202853,0.000370392
29.66,0.000192606,324.3738,416.2139922,0.000192606
29.71,0.000192606,322.3866,410.2474098,0.000192606
29.76,1.48E-05,320.3994,402.2919666,1.48E-05
29.809,0.000192606,325.3674,406.2696882,0.000192606
29.86,0.000192606,325.3674,396.3253842,0.000192606
29.91,0.000370392,325.3674,398.314245,0.000370392
29.96,0.000192606,322.3866,390.3588018,0.000192606
30.01,1.48E-05,323.3802,388.369941,1.48E-05
30.06,0.000548178,325.3674,380.4144978,0.000548178
30.11,1.48E-05,325.3674,380.4144978,1.48E-05
30.16,0.000370392,324.3738,370.4701938,0.000370392
30.21,0.000548178,324.3738,366.4924722,0.000548178
30.26,0.000725964,325.3674,366.4924722,0.000725964
30.31,0.00090375,324.3738,356.5481682,0.00090375
30.36,0.000370392,323.3802,356.5481682,0.000370392
30.41,0.000548178,324.3738,350.5815858,0.000548178
30.46,0.000725964,325.3674,348.592725,0.000725964
30.51,0.000725964,323.3802,342.6261426,0.000725964
30.56,0.000548178,324.3738,342.6261426,0.000548178
30.61,0.000725964,322.3866,336.6595602,0.000725964
30.66,0.00090375,325.3674,330.6929778,0.00090375
30.71,0.000725964,323.3802,330.6929778,0.000725964
30.76,0.00090375,325.3674,322.7375346,0.00090375
30.81,0.000725964,322.3866,320.7486738,0.000725964
30.86,0.001081536,324.3738,312.7932306,0.001081536
30.91,0.000725964,325.3674,314.7820914,0.000725964
30.96,0.001081536,324.3738,306.8266482,0.001081536
31.01,0.00090375,325.3674,308.815509,0.00090375
31.06,0.001081536,322.3866,296.8823442,0.001081536
31.11,0.001259322,325.3674,296.8823442,0.001259322
31.16,0.00090375,321.393,294.8934834,0.00090375
31.21,0.001437108,323.3802,290.9157618,0.001437108
31.26,0.001259322,323.3802,282.9603186,0.001259322
31.31,0.001259322,324.3738,282.9603186,0.001259322
31.36,0.001437108,324.3738,275.0048754,0.001437108
31.41,0.001614894,326.361,275.0048754,0.001614894
31.46,0.001259322,322.3866,267.0494322,0.001259322
31.51,0.001259322,323.3802,267.0494322,0.001259322
31.56,0.001614894,323.3802,259.093989,0.001614894
31.61,0.001437108,324.3738,263.0717106,0.001437108
31.66,0.00179268,323.3802,251.1385458,0.00179268
31.71,0.001437108,323.3802,255.1162674,0.001437108
31.76,0.001614894,321.393,245.1719634,0.001614894
31.81,0.001614894,323.3802,245.1719634,0.001614894
31.86,0.001437108,321.393,237.2165202,0.001437108
31.91,0.001437108,322.3866,239.205381,0.001437108
31.96,0.002148252,324.3738,229.261077,0.002148252
32.01,0.001970466,324.3738,223.2944946,0.001970466
32.06,0.002148252,325.3674,223.2944946,0.002148252
32.11,0.001970466,322.3866,217.3279122,0.001970466
32.16,0.002326038,325.3674,215.3390514,0.002326038
32.21,0.002503824,323.3802,205.3947474,0.002503824
32.26,0.002148252,323.3802,207.3836082,0.002148252
32.31,0.002326038,322.3866,201.4170258,0.002326038
32.361,0.002326038,324.3738,199.428165,0.002326038
32.411,0.002503824,323.3802,193.4615826,0.002503824
32.461,0.002503824,324.3738,185.5061394,0.002503824
32.51,0.002326038,322.3866,187.4950002,0.002326038
32.561,0.002503824,324.3738,177.5506962,0.002503824
32.61,0.002326038,323.3802,179.539557,0.002326038
32.661,0.002503824,322.3866,171.5841138,0.002503824
32.71,0.002503824,324.3738,171.5841138,0.002503824
32.761,0.002326038,323.3802,165.6175314,0.002326038
32.811,0.001970466,322.3866,163.6286706,0.001970466
32.861,0.002503824,323.3802,155.6732274,0.002503824
32.911,0.002326038,321.393,147.7177842,0.002326038
32.961,0.002326038,324.3738,147.7177842,0.002326038
33.011,0.002148252,323.3802,139.762341,0.002148252
33.061,0.002326038,324.3738,141.7512018,0.002326038
33.111,0.002326038,325.3674,131.8068978,0.002326038
33.161,0.002148252,325.3674,133.7957586,0.002148252
33.211,0.001970466,323.3802,125.8403154,0.001970466
33.261,0.00179268,323.3802,125.8403154,0.00179268
33.311,0.001970466,324.3738,119.873733,0.001970466
33.361,0.001614894,323.3802,111.9182898,0.001614894
33.411,0.002326038,324.3738,107.9405682,0.002326038
33.461,0.001970466,323.3802,101.9739858,0.001970466
33.511,0.001614894,324.3738,103.9628466,0.001614894
33.561,0.001614894,324.3738,97.9962642,0.001614894
33.611,0.001614894,325.3674,97.9962642,0.001614894
33.661,0.001437108,323.3802,88.0519602,0.001437108
33.711,0.001259322,324.3738,88.0519602,0.001259322
33.761,0.001259322,323.3802,82.0853778,0.001259322
33.811,0.001437108,324.3738,74.1299346,0.001437108
33.861,0.001081536,324.3738,74.1299346,0.001081536
33.911,0.001081536,324.3738,64.1856306,0.001081536
33.961,0.001081536,324.3738,66.1744914,0.001081536
34.011,0.001081536,325.3674,60.207909,0.001081536
34.061,0.000725964,324.3738,60.207909,0.000725964
34.111,0.000725964,324.3738,54.2413266,0.000725964
34.161,0.000725964,323.3802,52.2524658,0.000725964
34.214,0.000725964,324.3738,42.3081618,0.000725964
34.261,0.000725964,326.361,44.2970226,0.000725964
34.311,0.000370392,323.3802,34.3527186,0.000370392
34.361,0.000548178,324.3738,36.3415794,0.000548178
34.411,0.000192606,324.3738,30.374997,0.000192606
34.461,0.000548178,325.3674,30.374997,0.000548178
34.511,-0.000162966,323.3802,24.4084146,-0.000162966
34.561,1.48E-05,323.3802,22.4195538,1.48E-05
34.611,0.000192606,323.3802,12.4752498,0.000192606
34.664,0.000370392,326.361,6.5086674,0.000370392
34.711,0.000370392,326.361,6.5086674,0.000370392
34.761,1.48E-05,324.3738,8.4975282,1.48E-05
34.811,1.48E-05,323.3802,8.4975282,1.48E-05
34.861,0.000370392,324.3738,8.4975282,0.000370392
34.911,1.48E-05,320.3994,4.5198066,1.48E-05
34.961,0.000192606,324.3738,6.5086674,0.000192606
35.011,0.000192606,323.3802,6.5086674,0.000192606
35.061,0.000192606,323.3802,6.5086674,0.000192606
35.111,1.48E-05,322.3866,6.5086674,1.48E-05
35.161,0.000192606,324.3738,4.5198066,0.000192606
35.211,0.000192606,325.3674,8.4975282,0.000192606
35.261,0.000370392,324.3738,6.5086674,0.000370392
35.311,0.000370392,325.3674,6.5086674,0.000370392
35.361,0.000192606,326.361,6.5086674,0.000192606
35.411,0.000192606,325.3674,6.5086674,0.000192606
35.461,1.48E-05,323.3802,6.5086674,1.48E-05
35.512,0.000370392,323.3802,4.5198066,0.000370392
35.561,1.48E-05,323.3802,8.4975282,1.48E-05
