Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
27.636852,0.0155,303.5082,371.986,0.0155
27.681444,0.0145,302.5146,365.042,0.0145
27.7262335,0.0138,302.5146,364.05,0.0138
27.7718235,0.0137,302.5146,364.05,0.0137
27.8163213,0.013,302.5146,356.114,0.013
27.8609241,0.0123,302.5146,357.106,0.0123
27.9512228,0.0115,302.5146,349.17,0.0115
27.9961999,0.011,302.5146,349.17,0.011
28.0414784,0.0109,302.5146,349.17,0.0109
28.0864847,0.0101,302.5146,341.234,0.0101
28.1316963,0.0097,302.5146,341.234,0.0097
28.17666,0.0095,303.5082,341.234,0.0095
28.2211802,0.0086,301.521,333.298,0.0086
28.2666721,0.0082,302.5146,334.29,0.0082
28.3115844,0.0074,301.521,325.362,0.0074
28.3566453,0.007,302.5146,325.362,0.007
28.4482771,0.0069,303.5082,325.362,0.0069
28.4914188,0.0062,303.5082,318.418,0.0062
28.5370795,0.0057,303.5082,317.426,0.0057
28.6273494,0.0057,302.5146,319.41,0.0057
28.6717968,0.005,302.5146,311.474,0.005
28.6751434,0.0047,302.5146,310.482,0.0047
28.7171534,0.004,302.5146,303.538,0.004
28.7619719,0.0037,302.5146,303.538,0.0037
28.806859,0.0036,302.5146,303.538,0.0036
28.897341,0.003,303.5082,296.594,0.003
28.9420912,0.0026,301.521,295.602,0.0026
28.9866061,0.0025,302.5146,296.594,0.0025
29.0314122,0.002,302.5146,287.666,0.002
29.0775429,0.0016,302.5146,288.658,0.0016
29.1228353,0.0016,302.5146,287.666,0.0016
29.1662519,0.0011,302.5146,280.722,0.0011
29.2118362,0.0008,302.5146,280.722,0.0008
29.3020816,0.0004,301.521,272.786,0.0004
29.3465397,0.0001,301.521,272.786,0.0001
29.3920928,0.0001,303.5082,272.786,0.0001
29.4370647,-0.0005,303.5082,265.842,-0.0005
29.4817366,-0.0006,302.5146,265.842,-0.0006
29.5267738,-0.0007,302.5146,265.842,-0.0007
29.5714955,-0.0011,302.5146,256.914,-0.0011
29.6161971,-0.0013,302.5146,257.906,-0.0013
29.6622674,-0.0018,302.5146,249.97,-0.0018
29.7524968,-0.002,301.521,249.97,-0.002
29.7968912,-0.0021,303.5082,249.97,-0.0021
29.8416488,-0.0022,302.5146,243.026,-0.0022
29.8866773,-0.0025,302.5146,243.026,-0.0025
29.9317035,-0.0026,301.521,243.026,-0.0026
29.9764276,-0.0029,302.5146,236.082,-0.0029
30.0213987,-0.0031,302.5146,235.09,-0.0031
30.0663799,-0.0034,302.5146,228.146,-0.0034
30.110941,-0.0036,302.5146,227.154,-0.0036
30.2024075,-0.0035,302.5146,228.146,-0.0035
30.2464363,-0.0039,302.5146,220.21,-0.0039
30.2913383,-0.004,301.521,220.21,-0.004
30.3379076,-0.0041,302.5146,219.218,-0.0041
30.3814191,-0.0043,301.521,212.274,-0.0043
30.426575,-0.0045,303.5082,213.266,-0.0045
30.47158,-0.0044,301.521,212.274,-0.0044
30.516705,-0.0046,302.5146,204.338,-0.0046
30.5620296,-0.0048,301.521,205.33,-0.0048
30.6524746,-0.0049,302.5146,196.402,-0.0049
30.6963772,-0.005,303.5082,197.394,-0.005
30.7879348,-0.0051,302.5146,196.402,-0.0051
30.793096,-0.0054,302.5146,189.458,-0.0054
30.8326433,-0.0054,303.5082,189.458,-0.0054
30.8776356,-0.0054,302.5146,190.45,-0.0054
30.9217318,-0.0055,302.5146,182.514,-0.0055
30.966331,-0.0056,300.5274,182.514,-0.0056
31.0122003,-0.0059,302.5146,174.578,-0.0059
31.1025519,-0.0058,302.5146,173.586,-0.0058
31.146507,-0.0059,302.5146,174.578,-0.0059
31.1917859,-0.0059,302.5146,173.586,-0.0059
31.2367185,-0.0061,302.5146,167.634,-0.0061
31.2812707,-0.0061,301.521,166.642,-0.0061
31.3271346,-0.0062,302.5146,167.634,-0.0062
31.3711838,-0.0062,302.5146,159.698,-0.0062
31.4163822,-0.0063,301.521,158.706,-0.0063
31.4621357,-0.0065,302.5146,151.762,-0.0065
31.5530145,-0.0064,300.5274,152.754,-0.0064
31.597336,-0.0065,301.521,151.762,-0.0065
31.6410848,-0.0066,301.521,143.826,-0.0066
31.6869103,-0.0065,302.5146,143.826,-0.0065
31.7318843,-0.0066,301.521,143.826,-0.0066
31.7769559,-0.0068,302.5146,135.89,-0.0068
31.8217015,-0.0069,302.5146,136.882,-0.0069
31.86648,-0.0068,302.5146,128.946,-0.0068
31.9111505,-0.0069,301.521,129.938,-0.0069
32.0034648,-0.0068,302.5146,128.946,-0.0068
32.0460898,-0.007,302.5146,121.01,-0.007
32.0916324,-0.007,302.5146,122.002,-0.007
32.1377661,-0.0069,302.5146,121.01,-0.0069
32.181431,-0.0071,302.5146,114.066,-0.0071
32.2261513,-0.0071,301.521,113.074,-0.0071
32.2716598,-0.0071,302.5146,114.066,-0.0071
32.3167094,-0.0072,303.5082,106.13,-0.0072
32.3614033,-0.0073,303.5082,106.13,-0.0073
32.4523802,-0.0072,302.5146,98.194,-0.0072
32.4966229,-0.0073,301.521,99.186,-0.0073
32.5423161,-0.0073,302.5146,99.186,-0.0073
32.5862687,-0.0073,301.521,91.25,-0.0073
32.6313026,-0.0075,301.521,90.258,-0.0075
32.6768154,-0.0076,302.5146,90.258,-0.0076
32.7218876,-0.0076,301.521,83.314,-0.0076
32.7671055,-0.0077,302.5146,83.314,-0.0077
32.8122601,-0.0077,301.521,76.37,-0.0077
32.9026941,-0.0076,301.521,76.37,-0.0076
32.947082,-0.0078,302.5146,76.37,-0.0078
32.9918388,-0.0077,302.5146,69.426,-0.0077
33.0365475,-0.0077,302.5146,68.434,-0.0077
33.0817976,-0.0079,302.5146,69.426,-0.0079
33.1262447,-0.0078,302.5146,60.498,-0.0078
33.1711346,-0.0078,301.521,60.498,-0.0078
33.2170812,-0.0078,301.521,52.562,-0.0078
33.2614425,-0.008,302.5146,52.562,-0.008
33.3535007,-0.008,302.5146,53.554,-0.008
33.3965729,-0.008,301.521,45.618,-0.008
33.4412169,-0.0081,302.5146,46.61,-0.0081
33.487035,-0.008,302.5146,45.618,-0.008
33.5311946,-0.008,302.5146,38.674,-0.008
33.5800879,-0.0081,302.5146,36.69,-0.0081
33.6668842,-0.0082,301.521,37.682,-0.0082
33.7115714,-0.0081,302.5146,30.738,-0.0081
33.7144283,-0.0082,301.521,29.746,-0.0082
33.8021464,-0.0083,301.521,22.802,-0.0083
33.8470924,-0.0082,301.521,23.794,-0.0082
33.8914421,-0.0084,302.5146,23.794,-0.0084
33.9363996,-0.0082,302.5146,15.858,-0.0082
33.980996,-0.0084,303.5082,14.866,-0.0084
34.0270756,-0.0084,302.5146,15.858,-0.0084
34.0711863,-0.0084,301.521,11.89,-0.0084
34.1161827,-0.0084,302.5146,11.89,-0.0084
34.2059502,-0.0086,301.521,11.89,-0.0086
34.2511272,-0.0085,302.5146,11.89,-0.0085
34.2960029,-0.0085,302.5146,11.89,-0.0085
34.3412567,-0.0085,301.521,11.89,-0.0085
34.3863262,-0.0085,301.521,11.89,-0.0085
34.4313545,-0.0085,301.521,11.89,-0.0085
34.4763323,-0.0086,302.5146,11.89,-0.0086
34.5213198,-0.0086,301.521,11.89,-0.0086
34.5662756,-0.0085,301.521,11.89,-0.0085
34.611448,-0.0086,301.521,11.89,-0.0086
34.7015498,-0.0085,302.5146,11.89,-0.0085
34.7463946,-0.0085,302.5146,11.89,-0.0085
34.7915815,-0.0086,302.5146,11.89,-0.0086
34.8360026,-0.0086,302.5146,11.89,-0.0086
34.8812278,-0.0085,302.5146,11.89,-0.0085
34.9262437,-0.0086,303.5082,11.89,-0.0086
34.9711569,-0.0086,302.5146,11.89,-0.0086
35.0167567,-0.0086,302.5146,11.89,-0.0086
35.0610103,-0.0086,302.5146,11.89,-0.0086
35.1510067,-0.0086,301.521,11.89,-0.0086
35.1960647,-0.0085,302.5146,11.89,-0.0085
35.2410119,-0.0085,302.5146,11.89,-0.0085
35.2864377,-0.0085,302.5146,11.89,-0.0085
35.3313172,-0.0086,302.5146,11.89,-0.0086
35.3763204,-0.0086,301.521,11.89,-0.0086
35.4211694,-0.0086,302.5146,11.89,-0.0086
35.4664443,-0.0087,302.5146,11.89,-0.0087
35.5113587,-0.0085,301.521,11.89,-0.0085
35.6023134,-0.0086,301.521,11.89,-0.0086
35.646345,-0.0086,302.5146,11.89,-0.0086
35.6908994,-0.0085,301.521,11.89,-0.0085
35.7370745,-0.0086,302.5146,11.89,-0.0086
35.7814332,-0.0086,302.5146,11.89,-0.0086
35.8264974,-0.0087,301.521,11.89,-0.0087
35.8720178,-0.0087,302.5146,11.89,-0.0087
35.916676,-0.0086,301.521,11.89,-0.0086
35.9613664,-0.0085,302.5146,11.89,-0.0085
36.0517948,-0.0087,302.5146,11.89,-0.0087
36.1001664,-0.0085,302.5146,11.89,-0.0085
36.141308,-0.0086,302.5146,11.89,-0.0086
36.186289,-0.0086,302.5146,11.89,-0.0086
36.2319363,-0.0085,302.5146,11.89,-0.0085
36.2764937,-0.0086,301.521,11.89,-0.0086
36.3212171,-0.0087,301.521,11.89,-0.0087
36.3661456,-0.0087,302.5146,11.89,-0.0087
36.4113052,-0.0086,302.5146,11.89,-0.0086
36.50127,-0.0085,302.5146,11.89,-0.0085
36.5461068,-0.0086,301.521,11.89,-0.0086
36.5911177,-0.0085,302.5146,11.89,-0.0085
36.6366318,-0.0085,301.521,11.89,-0.0085
36.6813079,-0.0085,302.5146,11.89,-0.0085
36.726198,-0.0086,301.521,11.89,-0.0086
36.7709813,-0.0086,302.5146,11.89,-0.0086
36.8162237,-0.0086,301.521,11.89,-0.0086
36.8616333,-0.0086,302.5146,11.89,-0.0086
36.9529133,-0.0086,302.5146,11.89,-0.0086
36.9966844,-0.0086,302.5146,11.89,-0.0086
37.041419,-0.0086,302.5146,11.89,-0.0086
37.0868626,-0.0087,302.5146,11.89,-0.0087
37.1310079,-0.0085,301.521,11.89,-0.0085
37.1762692,-0.0086,302.5146,11.89,-0.0086
